id,num_sold
246940,449.86865
246941,3188.9473
246942,2641.5315
246943,1449.3901
246944,1690.7201
246945,117.856064
246946,810.54114
246947,667.46906
246948,363.29807
246949,427.08514
246950,233.94795
246951,1660.986
246952,1376.3025
246953,751.84204
246954,870.871
246955,280.01654
246956,1956.8693
246957,1614.0219
246958,884.4282
246959,1021.70667
246960,541.2247
246961,698.7679
246962,574.065
246963,319.43573
246964,375.0182
246965,386.7428
246966,1445.211
246967,1191.8748
246968,648.3513
246969,749.5841
246970,306.84323
246971,1706.1774
246972,1406.9747
246973,768.6737
246974,892.29205
246975,107.77019
246976,696.32806
246977,573.08594
246978,311.25217
246979,362.82425
246980,199.21211
246981,1429.3353
246982,1177.4344
246983,643.86
246984,744.0128
246985,239.04247
246986,1704.5018
246987,1387.9567
246988,763.3889
246989,887.55884
246990,74.951836
246991,513.134
246992,418.17712
246993,226.21686
246994,263.72397
246995,147.12315
246996,1035.9734
246997,854.2891
246998,468.61115
246999,539.6668
247000,175.32172
247001,1233.381
247002,1015.3522
247003,561.69073
247004,646.1195
247005,519.8066
247006,38.701935
247007,38.701935
247008,38.763115
247009,38.701935
247010,282.92578
247011,44.507996
247012,39.232594
247013,38.701935
247014,38.701935
247015,145.37292
247016,48.7854
247017,43.48886
247018,38.701935
247019,38.701935
247020,197.82541
247021,1345.347
247022,1104.8595
247023,602.37036
247024,701.4188
247025,383.71317
247026,2714.9973
247027,2234.0024
247028,1231.0238
247029,1434.3905
247030,449.86865
247031,3188.9473
247032,2641.5315
247033,1449.3901
247034,1690.7201
247035,117.856064
247036,810.54114
247037,667.46906
247038,363.29807
247039,427.08514
247040,233.94795
247041,1660.986
247042,1376.3025
247043,751.84204
247044,870.871
247045,280.01654
247046,1956.8693
247047,1614.0219
247048,884.4282
247049,1021.70667
247050,541.22473
247051,698.76794
247052,574.065
247053,319.43573
247054,375.0182
247055,386.7428
247056,1445.211
247057,1191.8746
247058,648.3513
247059,749.5841
247060,306.84323
247061,1706.1774
247062,1406.9747
247063,768.6737
247064,892.29205
247065,107.77019
247066,696.32806
247067,573.08594
247068,311.25217
247069,362.82425
247070,199.21211
247071,1429.3353
247072,1177.4344
247073,643.86
247074,744.0128
247075,239.04247
247076,1704.5018
247077,1387.9567
247078,763.3889
247079,887.55884
247080,74.951836
247081,513.134
247082,418.17712
247083,226.21686
247084,263.72397
247085,147.12315
247086,1035.9734
247087,854.2891
247088,468.61115
247089,539.6668
247090,175.32172
247091,1233.381
247092,1015.3522
247093,561.69073
247094,646.1195
247095,519.8066
247096,38.701935
247097,38.701935
247098,38.763115
247099,38.701935
247100,282.92578
247101,44.507996
247102,39.232594
247103,38.701935
247104,38.701935
247105,145.37292
247106,48.7854
247107,43.48886
247108,38.701935
247109,38.701935
247110,197.82541
247111,1345.347
247112,1104.8595
247113,602.37036
247114,701.4188
247115,383.7132
247116,2714.9973
247117,2234.0024
247118,1231.0238
247119,1434.3905
247120,449.86865
247121,3188.9473
247122,2641.5315
247123,1449.3901
247124,1690.7201
247125,117.856064
247126,810.54114
247127,667.46906
247128,363.29807
247129,427.08514
247130,233.94795
247131,1660.986
247132,1376.3025
247133,751.84204
247134,870.871
247135,280.01654
247136,1956.8693
247137,1614.0219
247138,884.4282
247139,1021.70667
247140,541.22473
247141,698.76794
247142,574.065
247143,319.43573
247144,375.0182
247145,386.7428
247146,1445.211
247147,1191.8748
247148,648.3513
247149,749.5841
247150,306.84323
247151,1706.1774
247152,1406.9749
247153,768.6737
247154,892.29205
247155,107.77019
247156,696.32806
247157,573.08594
247158,311.25217
247159,362.82425
247160,199.21211
247161,1429.3353
247162,1177.4344
247163,643.86
247164,744.0128
247165,239.04247
247166,1704.5018
247167,1387.9567
247168,763.3889
247169,887.55884
247170,74.951836
247171,513.134
247172,418.17712
247173,226.21686
247174,263.72397
247175,147.12315
247176,1035.9734
247177,854.2891
247178,468.61115
247179,539.6668
247180,175.32172
247181,1233.381
247182,1015.3522
247183,561.69073
247184,646.11945
247185,519.8066
247186,38.701935
247187,38.701935
247188,38.763115
247189,38.701935
247190,282.92578
247191,44.507996
247192,39.232594
247193,38.701935
247194,38.701935
247195,145.37292
247196,48.7854
247197,43.48886
247198,38.701935
247199,38.701935
247200,197.82541
247201,1345.347
247202,1104.8595
247203,602.37036
247204,701.4188
247205,383.7132
247206,2714.9973
247207,2234.0024
247208,1231.0238
247209,1434.3905
247210,449.86865
247211,3188.9473
247212,2641.5315
247213,1449.3901
247214,1690.7201
247215,117.856064
247216,810.54114
247217,667.469
247218,363.29807
247219,427.08514
247220,233.94795
247221,1660.986
247222,1376.3025
247223,751.84204
247224,870.871
247225,280.01654
247226,1956.8693
247227,1614.0219
247228,884.4282
247229,1021.70667
247230,541.22473
247231,698.76794
247232,574.065
247233,319.43573
247234,375.0182
247235,386.7428
247236,1445.211
247237,1191.8748
247238,648.3513
247239,749.5841
247240,306.84323
247241,1706.1774
247242,1406.9747
247243,768.6737
247244,892.29205
247245,107.77019
247246,696.32806
247247,573.08594
247248,311.25217
247249,362.82428
247250,199.21211
247251,1429.3353
247252,1177.4344
247253,643.86
247254,744.0128
247255,239.04247
247256,1704.5018
247257,1387.9567
247258,763.3889
247259,887.55884
247260,74.951836
247261,513.134
247262,418.17712
247263,226.21686
247264,263.72397
247265,147.12315
247266,1035.9734
247267,854.2891
247268,468.61115
247269,539.6668
247270,175.32172
247271,1233.381
247272,1015.3522
247273,561.69073
247274,646.1195
247275,519.8066
247276,38.701935
247277,38.701935
247278,38.763115
247279,38.701935
247280,282.92578
247281,44.507996
247282,39.232594
247283,38.701935
247284,38.701935
247285,145.37292
247286,48.7854
247287,43.48886
247288,38.701935
247289,38.701935
247290,197.82541
247291,1345.347
247292,1104.8595
247293,602.37036
247294,701.4188
247295,383.7132
247296,2714.9973
247297,2234.0024
247298,1231.0238
247299,1434.3905
247300,449.86865
247301,3188.9473
247302,2641.5315
247303,1449.3901
247304,1690.7201
247305,117.856064
247306,810.54114
247307,667.46906
247308,363.29807
247309,427.08514
247310,233.94795
247311,1660.986
247312,1376.3025
247313,751.84204
247314,870.871
247315,280.01654
247316,1956.8693
247317,1614.0219
247318,884.4282
247319,1021.70667
247320,541.22473
247321,698.76794
247322,574.065
247323,319.43573
247324,375.0182
247325,386.7428
247326,1445.211
247327,1191.8748
247328,648.3513
247329,749.5841
247330,306.84323
247331,1706.1774
247332,1406.9747
247333,768.6737
247334,892.29205
247335,107.77019
247336,696.32806
247337,573.08594
247338,311.25217
247339,362.82425
247340,199.21211
247341,1429.3353
247342,1177.4344
247343,643.86
247344,744.0128
247345,239.04245
247346,1704.5018
247347,1387.9567
247348,763.3889
247349,887.55884
247350,74.951836
247351,513.134
247352,418.17712
247353,226.21686
247354,263.72397
247355,147.12315
247356,1035.9734
247357,854.2891
247358,468.61115
247359,539.6668
247360,175.32172
247361,1233.381
247362,1015.3522
247363,561.69073
247364,646.1195
247365,519.8066
247366,38.701935
247367,38.701935
247368,38.763115
247369,38.701935
247370,282.92578
247371,44.507996
247372,39.232594
247373,38.701935
247374,38.701935
247375,145.37292
247376,48.7854
247377,43.48886
247378,38.701935
247379,38.701935
247380,197.82541
247381,1345.347
247382,1104.8595
247383,602.37036
247384,701.4188
247385,383.7132
247386,2714.9973
247387,2234.0024
247388,1231.0238
247389,1434.3905
247390,449.86865
247391,3188.9473
247392,2641.5315
247393,1449.3901
247394,1690.7201
247395,117.856064
247396,810.54114
247397,667.46906
247398,363.29807
247399,427.08514
247400,233.94795
247401,1660.986
247402,1376.3025
247403,751.84204
247404,870.871
247405,280.01654
247406,1956.8693
247407,1614.0219
247408,884.42816
247409,1021.70667
247410,541.22473
247411,698.76794
247412,574.065
247413,319.43573
247414,375.0182
247415,386.7428
247416,1445.211
247417,1191.8748
247418,648.3513
247419,749.5841
247420,306.84323
247421,1706.1774
247422,1406.9747
247423,768.6737
247424,892.29205
247425,107.77019
247426,696.32806
247427,573.08594
247428,311.25217
247429,362.82425
247430,199.21211
247431,1429.3353
247432,1177.4344
247433,643.86
247434,744.0128
247435,239.04247
247436,1704.5018
247437,1387.9567
247438,763.3889
247439,887.55884
247440,74.95183
247441,513.134
247442,418.17712
247443,226.21686
247444,263.72397
247445,147.12315
247446,1035.9734
247447,854.2891
247448,468.61115
247449,539.6668
247450,175.32172
247451,1233.381
247452,1015.3522
247453,561.69073
247454,646.1195
247455,519.8066
247456,38.701935
247457,38.701935
247458,38.763115
247459,38.701935
247460,282.92578
247461,44.507996
247462,39.232594
247463,38.701935
247464,38.701935
247465,145.37292
247466,48.7854
247467,43.48886
247468,38.701935
247469,38.701935
247470,197.82541
247471,1345.347
247472,1104.8595
247473,602.37036
247474,701.4188
247475,383.7132
247476,2714.9973
247477,2234.0024
247478,1231.0238
247479,1434.3905
247480,449.86865
247481,3188.9473
247482,2641.5315
247483,1449.3901
247484,1690.7201
247485,117.856064
247486,810.54114
247487,667.46906
247488,363.29807
247489,427.08514
247490,233.94795
247491,1660.986
247492,1376.3025
247493,751.84204
247494,870.871
247495,280.01654
247496,1956.8693
247497,1614.0219
247498,884.4282
247499,1021.70667
247500,541.22473
247501,698.76794
247502,574.065
247503,319.43573
247504,375.0182
247505,386.7428
247506,1445.211
247507,1191.8748
247508,648.3513
247509,749.5841
247510,306.84323
247511,1706.1774
247512,1406.9747
247513,768.6737
247514,892.29205
247515,107.77019
247516,696.32806
247517,573.08594
247518,311.25217
247519,362.82425
247520,199.21211
247521,1429.3353
247522,1177.4344
247523,643.86
247524,744.0128
247525,239.04247
247526,1704.5018
247527,1387.9567
247528,763.3889
247529,887.55884
247530,74.951836
247531,513.134
247532,418.17712
247533,226.21686
247534,263.72397
247535,147.12315
247536,1035.9733
247537,854.2892
247538,468.61115
247539,539.6668
247540,175.32172
247541,1233.381
247542,1015.3522
247543,561.69073
247544,646.1195
247545,519.8066
247546,38.701935
247547,38.701935
247548,38.763115
247549,38.701935
247550,282.92578
247551,44.507996
247552,39.232594
247553,38.701935
247554,38.701935
247555,145.37292
247556,48.7854
247557,43.48886
247558,38.701935
247559,38.701935
247560,197.82541
247561,1345.347
247562,1104.8595
247563,602.37036
247564,701.4188
247565,383.7132
247566,2714.9973
247567,2234.0024
247568,1231.0238
247569,1434.3905
247570,449.86865
247571,3188.9473
247572,2641.5315
247573,1449.3901
247574,1690.7201
247575,117.856064
247576,810.54114
247577,667.46906
247578,363.29807
247579,427.08514
247580,233.94795
247581,1660.986
247582,1376.3025
247583,751.84204
247584,870.871
247585,280.01654
247586,1956.8693
247587,1614.0219
247588,884.4282
247589,1021.70667
247590,541.22473
247591,698.76794
247592,574.065
247593,319.43573
247594,375.0182
247595,386.7428
247596,1445.211
247597,1191.8748
247598,648.3513
247599,749.5841
247600,306.84323
247601,1706.1771
247602,1406.9747
247603,768.6737
247604,892.29205
247605,107.77019
247606,696.32806
247607,573.08594
247608,311.25217
247609,362.82425
247610,199.21211
247611,1429.3353
247612,1177.4344
247613,643.86
247614,744.0128
247615,239.04247
247616,1704.5018
247617,1387.9567
247618,763.3889
247619,887.55884
247620,74.951836
247621,513.134
247622,418.17712
247623,226.21686
247624,263.72397
247625,147.12315
247626,1035.9734
247627,854.2891
247628,468.61115
247629,539.6668
247630,175.32172
247631,1233.381
247632,1015.3521
247633,561.6907
247634,646.1195
247635,519.8066
247636,38.701935
247637,38.701935
247638,38.763115
247639,38.701935
247640,282.92578
247641,44.507996
247642,39.232594
247643,38.701935
247644,38.701935
247645,145.37292
247646,48.7854
247647,43.48886
247648,38.701935
247649,38.701935
247650,197.82541
247651,1345.347
247652,1104.8595
247653,602.37036
247654,701.4188
247655,383.7132
247656,2714.9973
247657,2234.0024
247658,1231.0238
247659,1434.3905
247660,449.86865
247661,3188.9473
247662,2641.5315
247663,1449.3901
247664,1690.7201
247665,117.856064
247666,810.54114
247667,667.46906
247668,363.29807
247669,427.08514
247670,233.94795
247671,1660.986
247672,1376.3025
247673,751.84204
247674,870.871
247675,280.01654
247676,1956.8693
247677,1614.0219
247678,884.4282
247679,1021.70667
247680,541.22473
247681,698.76794
247682,574.065
247683,319.43573
247684,375.0182
247685,386.7428
247686,1445.211
247687,1191.8748
247688,648.3513
247689,749.5841
247690,306.84323
247691,1706.1774
247692,1406.9747
247693,768.6737
247694,892.29205
247695,107.77019
247696,696.3281
247697,573.08594
247698,311.25217
247699,362.82425
247700,199.21211
247701,1429.3353
247702,1177.4344
247703,643.86
247704,744.0128
247705,239.04247
247706,1704.5018
247707,1387.9567
247708,763.3889
247709,887.55884
247710,74.951836
247711,513.134
247712,418.17712
247713,226.21686
247714,263.72397
247715,147.12315
247716,1035.9734
247717,854.2891
247718,468.61115
247719,539.6668
247720,175.32172
247721,1233.381
247722,1015.3522
247723,561.69073
247724,646.1195
247725,519.8066
247726,38.701935
247727,38.701935
247728,38.76312
247729,38.701935
247730,282.92578
247731,44.507996
247732,39.232594
247733,38.701935
247734,38.701935
247735,145.37292
247736,48.7854
247737,43.48886
247738,38.701935
247739,38.701935
247740,197.82541
247741,1345.347
247742,1104.8595
247743,602.37036
247744,701.4188
247745,383.7132
247746,2714.9973
247747,2234.0024
247748,1231.0238
247749,1434.3905
247750,449.86865
247751,3188.9473
247752,2641.5315
247753,1449.3901
247754,1690.7201
247755,117.856064
247756,810.54114
247757,667.46906
247758,363.29807
247759,427.08514
247760,233.94795
247761,1660.9862
247762,1376.3025
247763,751.84204
247764,870.871
247765,280.01654
247766,1956.8693
247767,1614.0219
247768,884.4282
247769,1021.70667
247770,541.22473
247771,698.76794
247772,574.065
247773,319.43573
247774,375.0182
247775,386.7428
247776,1445.211
247777,1191.8748
247778,648.3513
247779,749.5841
247780,306.84323
247781,1706.1774
247782,1406.9747
247783,768.6737
247784,892.29205
247785,107.77019
247786,696.32806
247787,573.08594
247788,311.25217
247789,362.82425
247790,199.21211
247791,1429.3353
247792,1177.4344
247793,643.86005
247794,744.0128
247795,239.04247
247796,1704.5018
247797,1387.9567
247798,763.3889
247799,887.55884
247800,74.951836
247801,513.134
247802,418.17712
247803,226.21686
247804,263.72397
247805,147.12315
247806,1035.9734
247807,854.2891
247808,468.61115
247809,539.6668
247810,175.32172
247811,1233.381
247812,1015.3522
247813,561.69073
247814,646.1195
247815,519.8066
247816,38.701935
247817,38.701935
247818,38.763115
247819,38.701935
247820,282.92578
247821,44.507996
247822,39.232594
247823,38.701935
247824,38.701935
247825,145.37292
247826,48.7854
247827,43.48886
247828,38.701935
247829,38.701935
247830,197.82541
247831,1345.347
247832,1104.8595
247833,602.37036
247834,701.4188
247835,383.7132
247836,2714.9973
247837,2234.0024
247838,1231.0238
247839,1434.3905
247840,449.86865
247841,3188.9473
247842,2641.5315
247843,1449.3901
247844,1690.7201
247845,117.856064
247846,810.54114
247847,667.46906
247848,363.29807
247849,427.08514
247850,233.94795
247851,1660.986
247852,1376.3025
247853,751.84204
247854,870.871
247855,280.01654
247856,1956.8693
247857,1614.022
247858,884.4282
247859,1021.70667
247860,541.22473
247861,698.76794
247862,574.065
247863,319.43573
247864,375.0182
247865,386.7428
247866,1445.211
247867,1191.8748
247868,648.3513
247869,749.5841
247870,306.84323
247871,1706.1774
247872,1406.9747
247873,768.6737
247874,892.29205
247875,107.77019
247876,696.32806
247877,573.08594
247878,311.25217
247879,362.82425
247880,199.21211
247881,1429.3353
247882,1177.4344
247883,643.86
247884,744.0128
247885,239.04247
247886,1704.5018
247887,1387.9567
247888,763.3889
247889,887.5588
247890,74.951836
247891,513.134
247892,418.17712
247893,226.21686
247894,263.72397
247895,147.12315
247896,1035.9734
247897,854.2891
247898,468.61115
247899,539.6668
247900,175.32172
247901,1233.381
247902,1015.3522
247903,561.69073
247904,646.1195
247905,519.8066
247906,38.701935
247907,38.701935
247908,38.763115
247909,38.701935
247910,282.92578
247911,44.507996
247912,39.232594
247913,38.701935
247914,38.701935
247915,145.37292
247916,48.7854
247917,43.48886
247918,38.701935
247919,38.701935
247920,197.82541
247921,1345.3469
247922,1104.8595
247923,602.37036
247924,701.4188
247925,383.7132
247926,2714.9973
247927,2234.0024
247928,1231.0238
247929,1434.3905
247930,449.86865
247931,3188.9473
247932,2641.5315
247933,1449.3901
247934,1690.7201
247935,117.856064
247936,810.54114
247937,667.46906
247938,363.29807
247939,427.08514
247940,233.94795
247941,1660.986
247942,1376.3025
247943,751.84204
247944,870.871
247945,280.01654
247946,1956.8693
247947,1614.0219
247948,884.4282
247949,1021.70667
247950,541.22473
247951,698.76794
247952,574.06494
247953,319.43573
247954,375.0182
247955,386.7428
247956,1445.211
247957,1191.8748
247958,648.3513
247959,749.5841
247960,306.84323
247961,1706.1774
247962,1406.9747
247963,768.6737
247964,892.29205
247965,107.77019
247966,696.32806
247967,573.08594
247968,311.25217
247969,362.82425
247970,199.21211
247971,1429.3353
247972,1177.4344
247973,643.86
247974,744.0128
247975,239.04247
247976,1704.5018
247977,1387.9567
247978,763.3889
247979,887.55884
247980,74.951836
247981,513.134
247982,418.17712
247983,226.21686
247984,263.72394
247985,147.12315
247986,1035.9734
247987,854.2891
247988,468.61115
247989,539.6668
247990,175.32172
247991,1233.381
247992,1015.3522
247993,561.69073
247994,646.1195
247995,519.8066
247996,38.701935
247997,38.701935
247998,38.763115
247999,38.701935
248000,282.92578
248001,44.507996
248002,39.232594
248003,38.701935
248004,38.701935
248005,145.37292
248006,48.7854
248007,43.48886
248008,38.701935
248009,38.701935
248010,197.82541
248011,1345.347
248012,1104.8595
248013,602.37036
248014,701.4188
248015,383.7132
248016,2714.9976
248017,2234.0024
248018,1231.0238
248019,1434.3905
248020,449.86865
248021,3188.9473
248022,2641.5315
248023,1449.3901
248024,1690.7201
248025,117.856064
248026,810.54114
248027,667.46906
248028,363.29807
248029,427.08514
248030,233.94795
248031,1660.986
248032,1376.3025
248033,751.84204
248034,870.871
248035,280.01654
248036,1956.8693
248037,1614.0219
248038,884.4282
248039,1021.70667
248040,541.22473
248041,698.76794
248042,574.065
248043,319.43573
248044,375.0182
248045,386.7428
248046,1445.211
248047,1191.8748
248048,648.3514
248049,749.5841
248050,306.84323
248051,1706.1774
248052,1406.9747
248053,768.6737
248054,892.29205
248055,107.77019
248056,696.32806
248057,573.08594
248058,311.25217
248059,362.82425
248060,199.21211
248061,1429.3353
248062,1177.4344
248063,643.86
248064,744.0128
248065,239.04247
248066,1704.5018
248067,1387.9567
248068,763.3889
248069,887.55884
248070,74.951836
248071,513.134
248072,418.17712
248073,226.21686
248074,263.72397
248075,147.12315
248076,1035.9734
248077,854.2891
248078,468.61115
248079,539.6668
248080,175.32172
248081,1233.381
248082,1015.3522
248083,561.69073
248084,646.1195
248085,519.8066
248086,38.701935
248087,38.701935
248088,38.763115
248089,38.701935
248090,282.92578
248091,44.507996
248092,39.232594
248093,38.701935
248094,38.701935
248095,145.37292
248096,48.7854
248097,43.48886
248098,38.701935
248099,38.701935
248100,197.82541
248101,1345.347
248102,1104.8595
248103,602.37036
248104,701.4188
248105,383.7132
248106,2714.9973
248107,2234.0024
248108,1231.0238
248109,1434.3905
248110,449.86865
248111,3188.9473
248112,2641.5315
248113,1449.3903
248114,1690.7201
248115,117.856064
248116,810.54114
248117,667.46906
248118,363.29807
248119,427.08514
248120,233.94795
248121,1660.986
248122,1376.3025
248123,751.84204
248124,870.871
248125,280.01654
248126,1956.8693
248127,1614.0219
248128,884.4282
248129,1021.70667
248130,541.22473
248131,698.76794
248132,574.065
248133,319.43573
248134,375.0182
248135,386.7428
248136,1445.211
248137,1191.8748
248138,648.3513
248139,749.5841
248140,306.84323
248141,1706.1774
248142,1406.9747
248143,768.6737
248144,892.2921
248145,107.77019
248146,696.32806
248147,573.08594
248148,311.25217
248149,362.82425
248150,199.21211
248151,1429.3353
248152,1177.4344
248153,643.86
248154,744.0128
248155,239.04247
248156,1704.5018
248157,1387.9567
248158,763.3889
248159,887.55884
248160,74.951836
248161,513.134
248162,418.17712
248163,226.21686
248164,263.72397
248165,147.12315
248166,1035.9734
248167,854.2891
248168,468.61115
248169,539.6668
248170,175.32172
248171,1233.381
248172,1015.3522
248173,561.69073
248174,646.1195
248175,519.8066
248176,38.701935
248177,38.701935
248178,38.763115
248179,38.701935
248180,282.92578
248181,44.507996
248182,39.232594
248183,38.701935
248184,38.701935
248185,145.37292
248186,48.7854
248187,43.48886
248188,38.701935
248189,38.701935
248190,197.82541
248191,1345.347
248192,1104.8595
248193,602.37036
248194,701.4188
248195,383.7132
248196,2714.9973
248197,2234.0024
248198,1231.0238
248199,1434.3905
248200,449.86865
248201,3188.9473
248202,2641.5315
248203,1449.3901
248204,1690.7201
248205,117.856064
248206,810.54114
248207,667.46906
248208,363.29807
248209,427.08517
248210,233.94795
248211,1660.986
248212,1376.3025
248213,751.84204
248214,870.871
248215,280.01654
248216,1956.8693
248217,1614.0219
248218,884.4282
248219,1021.70667
248220,541.22473
248221,698.76794
248222,574.065
248223,319.43573
248224,375.0182
248225,386.7428
248226,1445.211
248227,1191.8748
248228,648.3513
248229,749.5841
248230,306.84323
248231,1706.1774
248232,1406.9747
248233,768.6737
248234,892.29205
248235,107.77019
248236,696.32806
248237,573.08594
248238,311.25217
248239,362.82425
248240,199.21211
248241,1429.3353
248242,1177.4344
248243,643.86
248244,744.0128
248245,239.04247
248246,1704.5018
248247,1387.9567
248248,763.3889
248249,887.55884
248250,74.951836
248251,513.134
248252,418.17712
248253,226.21686
248254,263.72397
248255,147.12315
248256,1035.9734
248257,854.2891
248258,468.61115
248259,539.6668
248260,175.32172
248261,1233.381
248262,1015.3522
248263,561.69073
248264,646.1195
248265,519.8066
248266,38.701935
248267,38.701935
248268,38.763115
248269,38.701935
248270,282.92578
248271,44.507996
248272,39.232594
248273,38.701935
248274,38.701935
248275,145.37292
248276,48.7854
248277,43.48886
248278,38.701935
248279,38.701935
248280,197.82541
248281,1345.347
248282,1104.8595
248283,602.37036
248284,701.4188
248285,383.7132
248286,2714.9973
248287,2234.0024
248288,1231.0238
248289,1434.3905
248290,449.86865
248291,3188.9473
248292,2641.5315
248293,1449.3901
248294,1690.7201
248295,117.856064
248296,810.54114
248297,667.46906
248298,363.29807
248299,427.08514
248300,233.94795
248301,1660.986
248302,1376.3025
248303,751.84204
248304,870.87103
248305,280.01654
248306,1956.8693
248307,1614.0219
248308,884.4282
248309,1021.70667
248310,541.22473
248311,698.76794
248312,574.065
248313,319.43573
248314,375.0182
248315,386.7428
248316,1445.211
248317,1191.8748
248318,648.3513
248319,749.5841
248320,306.84323
248321,1706.1774
248322,1406.9747
248323,768.6737
248324,892.29205
248325,107.77019
248326,696.32806
248327,573.08594
248328,311.25217
248329,362.82425
248330,199.21211
248331,1429.3353
248332,1177.4344
248333,643.86
248334,744.0128
248335,239.04247
248336,1704.5018
248337,1387.9567
248338,763.3889
248339,887.55884
248340,74.951836
248341,513.134
248342,418.17712
248343,226.21686
248344,263.72397
248345,147.12315
248346,1035.9734
248347,854.2891
248348,468.61115
248349,539.6668
248350,175.32172
248351,1233.381
248352,1015.3522
248353,561.69073
248354,646.1195
248355,519.8066
248356,38.701935
248357,38.701935
248358,38.763115
248359,38.701935
248360,282.92578
248361,44.507996
248362,39.232594
248363,38.701935
248364,38.701935
248365,145.37292
248366,48.7854
248367,43.48886
248368,38.701935
248369,38.701935
248370,197.82541
248371,1345.347
248372,1104.8595
248373,602.37036
248374,701.4188
248375,383.7132
248376,2714.9973
248377,2234.0024
248378,1231.0238
248379,1434.3905
248380,449.86865
248381,3188.9473
248382,2641.5315
248383,1449.3901
248384,1690.7201
248385,117.856064
248386,810.54114
248387,667.46906
248388,363.29807
248389,427.08514
248390,233.94795
248391,1660.986
248392,1376.3025
248393,751.84204
248394,870.871
248395,280.01654
248396,1956.8693
248397,1614.0219
248398,884.4282
248399,1021.70667
248400,541.2247
248401,698.7679
248402,574.065
248403,319.43573
248404,375.0182
248405,386.7428
248406,1445.211
248407,1191.8748
248408,648.3513
248409,749.5841
248410,306.84323
248411,1706.1774
248412,1406.9747
248413,768.6737
248414,892.29205
248415,107.77019
248416,696.32806
248417,573.08594
248418,311.25217
248419,362.82425
248420,199.21211
248421,1429.3353
248422,1177.4344
248423,643.86
248424,744.0128
248425,239.04247
248426,1704.5018
248427,1387.9567
248428,763.3889
248429,887.55884
248430,74.951836
248431,513.134
248432,418.17712
248433,226.21686
248434,263.72397
248435,147.12315
248436,1035.9734
248437,854.2891
248438,468.61115
248439,539.6668
248440,175.32172
248441,1233.381
248442,1015.3522
248443,561.69073
248444,646.1195
248445,519.8066
248446,38.701935
248447,38.701935
248448,38.763115
248449,38.701935
248450,282.92578
248451,44.507996
248452,39.232594
248453,38.701935
248454,38.701935
248455,145.37292
248456,48.7854
248457,43.48886
248458,38.701935
248459,38.701935
248460,197.82541
248461,1345.347
248462,1104.8595
248463,602.37036
248464,701.4188
248465,383.71317
248466,2714.9973
248467,2234.0024
248468,1231.0238
248469,1434.3905
248470,449.86865
248471,3188.9473
248472,2641.5315
248473,1449.3901
248474,1690.7201
248475,117.856064
248476,810.54114
248477,667.46906
248478,363.29807
248479,427.08514
248480,233.94795
248481,1660.986
248482,1376.3025
248483,751.84204
248484,870.871
248485,280.01654
248486,1956.8693
248487,1614.0219
248488,884.4282
248489,1021.70667
248490,541.22473
248491,698.76794
248492,574.065
248493,319.43573
248494,375.0182
248495,386.7428
248496,1445.211
248497,1191.8746
248498,648.3513
248499,749.5841
248500,306.84323
248501,1706.1774
248502,1406.9747
248503,768.6737
248504,892.29205
248505,107.77019
248506,696.32806
248507,573.08594
248508,311.25217
248509,362.82425
248510,199.21211
248511,1429.3353
248512,1177.4344
248513,643.86
248514,744.0128
248515,239.04247
248516,1704.5018
248517,1387.9567
248518,763.3889
248519,887.55884
248520,74.951836
248521,513.134
248522,418.17712
248523,226.21686
248524,263.72397
248525,147.12315
248526,1035.9734
248527,854.2891
248528,468.61115
248529,539.6668
248530,175.32172
248531,1233.381
248532,1015.3522
248533,561.69073
248534,646.1195
248535,519.8066
248536,38.701935
248537,38.701935
248538,38.763115
248539,38.701935
248540,282.92578
248541,44.507996
248542,39.232594
248543,38.701935
248544,38.701935
248545,145.37292
248546,48.7854
248547,43.48886
248548,38.701935
248549,38.701935
248550,197.82541
248551,1345.347
248552,1104.8595
248553,602.37036
248554,701.4188
248555,383.7132
248556,2714.9973
248557,2234.0024
248558,1231.0238
248559,1434.3905
248560,449.86865
248561,3188.9473
248562,2641.5315
248563,1449.3901
248564,1690.7201
248565,117.856064
248566,810.54114
248567,667.46906
248568,363.29807
248569,427.08514
248570,233.94795
248571,1660.986
248572,1376.3025
248573,751.84204
248574,870.871
248575,280.01654
248576,1956.8693
248577,1614.0219
248578,884.4282
248579,1021.70667
248580,541.22473
248581,698.76794
248582,574.065
248583,319.43573
248584,375.0182
248585,386.7428
248586,1445.211
248587,1191.8748
248588,648.3513
248589,749.5841
248590,306.84323
248591,1706.1774
248592,1406.9749
248593,768.6737
248594,892.29205
248595,107.77019
248596,696.32806
248597,573.08594
248598,311.25217
248599,362.82425
248600,199.21211
248601,1429.3353
248602,1177.4344
248603,643.86
248604,744.0128
248605,239.04247
248606,1704.5018
248607,1387.9567
248608,763.3889
248609,887.55884
248610,74.951836
248611,513.134
248612,418.17712
248613,226.21686
248614,263.72397
248615,147.12315
248616,1035.9734
248617,854.2891
248618,468.61115
248619,539.6668
248620,175.32172
248621,1233.381
248622,1015.3522
248623,561.69073
248624,646.11945
248625,519.8066
248626,38.701935
248627,38.701935
248628,38.763115
248629,38.701935
248630,282.92578
248631,44.507996
248632,39.232594
248633,38.701935
248634,38.701935
248635,145.37292
248636,48.7854
248637,43.48886
248638,38.701935
248639,38.701935
248640,197.82541
248641,1345.347
248642,1104.8595
248643,602.37036
248644,701.4188
248645,383.7132
